,CID,SID,target
38366,3424071,332966759,0
38367,3156490,333196220,0
38368,6624402,332969044,0
38369,972012,333157957,0
38370,56716838,333055130,0
38371,1312197,333360074,0
38372,2569474,332940570,1
38373,7589200,333480704,0
38374,2943822,333144293,0
38375,4848363,332943836,0
38376,3736351,333459802,1
38377,6277058,333321898,0
38378,3075062,333091078,0
38379,2979194,333176838,0
38380,3241833,333004137,0
38381,46273753,333036511,0
38382,4082476,333441520,0
38383,3317667,332918850,0
38384,4417031,333462611,0
38385,4787869,332942421,0
38386,126466608,333122190,1
38387,2453925,332935785,0
38388,126471082,333253380,0
38389,126479037,333431515,0
38390,135446440,333085655,0
38391,7161213,332892903,0
38392,16188083,333009025,0
38393,857559,333214129,0
38394,1254024,333309646,0
38395,24792758,333007286,0
38396,2897196,333111804,0
38397,3418826,333400346,0
38398,27478731,321947314,0
38399,6862392,332986954,0
38400,5894790,332979166,0
38401,1137413,333192364,0
38402,4097478,332952352,0
38403,5346168,333103882,0
38404,3157654,333200432,0
38405,30865957,333489463,0
38406,3922958,332923191,0
38407,7178398,332898821,1
38408,2183333,333136543,0
38409,4555447,332921722,0
38410,22511752,333032657,0
38411,5282347,354331250,0
38412,2942916,333143807,1
38413,2961565,333160176,0
38414,2138927,333168846,1
38415,2267361,333394988,0
38416,56854405,333046110,0
38417,6253917,333358456,0
38418,3368584,333284589,0
38419,17065340,333363555,0
38420,2110458,332926364,1
38421,71295834,162008201,0
38422,5095140,332969278,0
38423,969888,333153927,0
38424,135470669,333119685,0
38425,649132,333206582,0
38426,16810826,333481129,1
38427,2205185,333153139,0
38428,720312,333106840,1
38429,117080394,310288668,0
38430,23724245,333378552,0
38431,45209879,333049281,0
38432,2837470,333282078,0
38433,42512152,333053740,1
38434,25284377,333485869,0
38435,2954289,333153601,0
38436,117088308,310297118,1
38437,2304502,333168812,1
38438,4194060,333440766,0
38439,1591430,333301190,0
38440,4027320,333397096,0
38441,3135689,333232986,0
38442,1085512,333241856,0
38443,649736,333214013,0
38444,1013404,333090147,0
38445,16031969,332897289,1
38446,2944180,333145115,1
38447,117087905,310296688,0
38448,1855974,333182940,0
38449,2621643,332938606,0
38450,6894360,333114459,1
38451,4878938,332935132,0
38452,4152507,333421764,0
38453,2932957,333135909,0
38454,3120682,333324331,0
38455,1442392,333206325,0
38456,2869940,333098201,0
38457,1086649,333199488,0
38458,870571,333088369,0
38459,2034520,333175795,1
38460,7186147,332897981,0
38461,126463409,333064957,1
38462,3290794,321945510,0
38463,46271939,333026784,0
38464,563696,332905644,0
38465,7325888,333364629,0
38466,3491247,333005987,0
38467,2900920,333356729,0
38468,1451163,333223892,0
38469,580867,333405007,0
38470,660992,333342014,1
38471,7243343,332891298,0
38472,126469182,333253540,0
38473,2880319,333102174,0
38474,5296266,332963709,0
38475,45175813,333062519,1
38476,20889087,333030456,0
38477,117093909,310303039,1
38478,126479565,333457096,0
38479,1639647,332888066,0
38480,2225496,333170761,0
38481,7190719,333019423,1
38482,5344247,333344392,1
38483,3500556,333376041,0
38484,1401069,333310485,0
38485,4688441,332983057,1
38486,3379811,332907433,0
38487,2524602,332936604,0
38488,987584,333339343,0
38489,20904777,333037381,1
38490,737853,333383978,0
38491,20866793,332971913,0
38492,42193130,333041371,0
38493,46261683,333015716,0
38494,126469581,333252141,0
38495,45243555,333057398,0
38496,6031214,333428084,0
38497,2947334,333147834,1
38498,23604257,333016151,0
38499,5120202,333319233,0
38500,2196717,333146535,1
38501,703701,333378467,0
38502,2479804,332920275,0
38503,645843,333363608,0
38504,1787574,321945453,0
38505,660069,332876452,0
38506,45207949,333049591,0
38507,2548580,332936359,0
38508,5336943,333097242,0
38509,95807997,333211896,0
38510,56764725,333492685,0
38511,4004389,333287894,0
38512,135463228,333301273,0
38513,4201099,333461741,0
38514,3759495,332992750,0
38515,46500656,332963533,0
38516,18586296,333481837,1
38517,3638181,333318982,0
38518,6615622,333343342,0
38519,2873809,333100073,0
38520,6245,333473095,1
38521,126472097,333255799,0
38522,2901587,333114452,0
38523,804220,333129009,0
38524,3540274,333406187,0
38525,4291528,332962582,0
38526,3496017,333440334,1
38527,4662114,332995827,0
38528,16011027,333014844,0
38529,3210793,333215424,0
38530,1025592,333161657,1
38531,126461455,333050438,0
38532,4149168,333262485,1
38533,117088100,310296895,0
38534,4827504,332948775,0
38535,126467540,333184467,0
38536,6377062,332887164,0
38537,1359438,333400332,0
38538,4078856,333467219,0
38539,2890856,333405863,0
38540,3120393,333297681,0
38541,946504,332938400,1
38542,3218476,333222334,0
38543,4388386,332913206,0
38544,4244056,333451163,0
38545,1007078,333192688,0
38546,126459545,333038827,0
38547,45237888,333150602,1
38548,2142367,332887179,0
38549,3138678,333376428,0
38550,117080411,310288686,0
38551,5796958,332880143,0
38552,719657,333357142,0
38553,5065275,333259388,0
38554,135501448,333085913,0
38555,6618124,333328121,0
38556,3908405,332953191,0
38557,3107871,321943076,0
38558,18558852,332883960,0
38559,3626299,333412871,0
38560,43814939,333231167,0
38561,20857300,332971696,0
38562,2738406,332878104,0
38563,1094843,333460242,0
38564,894875,333146010,0
38565,2290302,333122695,1
38566,3366631,333399130,0
38567,1037107,333409164,0
38568,117081647,310289978,0
38569,30375647,333489257,0
38570,46952716,333228924,0
38571,1521599,332962381,1
38572,117079060,310287223,0
38573,6636279,333493941,0
38574,2078396,332930836,0
38575,4033190,332928834,0
38576,790427,333078386,0
38577,2909533,333351554,1
38578,2108781,332930233,0
38579,2219360,333163522,0
38580,1570201,333107343,0
38581,56853157,333043820,0
38582,7483240,333476738,0
38583,5413193,333213240,0
38584,628741,333406963,0
38585,135538403,332945178,0
38586,1462661,333206743,0
38587,73919779,333229061,0
38588,3506866,332920162,1
38589,20862197,332971804,1
38590,5435819,333235325,0
38591,2919665,333375765,0
38592,602354,333382493,0
38593,5986791,333268986,0
38594,4970310,332888491,1
38595,4831405,332933331,0
38596,3230281,333224684,0
38597,1637655,333243025,0
38598,22519024,333018940,0
38599,1106669,332884967,0
38600,2930794,333132193,0
38601,7151018,332892148,1
38602,742812,333305468,0
38603,135478017,333347282,0
38604,6617077,333465027,1
38605,4152676,332901056,0
38606,16003008,333434133,0
38607,789909,333235017,0
38608,53207095,333013422,0
38609,1319365,333144282,0
38610,3572630,333386480,0
38611,4602578,333462303,0
38612,20914341,333038740,1
38613,7198255,332891420,1
38614,1330015,333128574,0
38615,22515220,333033127,1
38616,344784,333131326,0
38617,16194116,332972273,0
38618,44754096,333230677,0
38619,45199370,333069328,1
38620,5938156,333331188,0
38621,372023,333272468,0
38622,7687542,333481939,0
38623,1245681,333170002,0
38624,137083878,333072280,0
38625,1049544,333272435,0
38626,5061896,333449895,0
38627,757155,333410429,0
38628,2056205,333080098,0
38629,1021180,333142558,0
38630,3775656,332903818,0
38631,2844954,333403084,0
38632,9599892,332964476,0
38633,117081010,310289314,0
38634,4256463,333471255,0
38635,763618,333317447,0
38636,2231355,333174873,0
38637,18582064,333482109,0
38638,1095341,333392371,0
38639,117085607,310294220,0
38640,2345956,332905669,0
38641,5071416,333006473,0
38642,16426773,332891297,1
38643,22550380,333035085,0
38644,818581,333188981,0
38645,46272138,333034941,0
38646,2549799,332939727,0
38647,117089750,310298639,0
38648,2950008,333149891,0
38649,46496997,333300911,0
38650,6862446,332986826,0
38651,3159544,333031720,0
38652,5731277,333353252,1
38653,4682165,321945355,0
38654,2178338,333410982,0
38655,3243689,333024049,0
38656,2927812,333294724,0
38657,5740559,333165000,0
38658,135421703,333083559,0
38659,231861,333269623,0
38660,10848271,333348517,0
38661,2209177,333155300,1
38662,3801663,332985408,0
38663,16832751,332890803,1
38664,850116,333167728,1
38665,126465276,333072999,0
38666,645501,333405803,0
38667,890906,333140916,0
38668,42194155,333055110,0
38669,1183482,333301137,0
38670,45932513,333144164,0
38671,787963,333075313,0
38672,650887,333218003,0
38673,675292,333381729,0
38674,2475529,332937632,1
38675,3717053,333146062,0
38676,2640256,333276779,0
38677,3483109,333425310,0
38678,16000837,332999757,0
38679,4438341,332952295,0
38680,2257763,333119410,1
38681,4828788,332947406,0
38682,3135097,333188295,0
38683,3452650,332980834,1
38684,43956023,333476662,0
38685,2100928,332925839,0
38686,42371809,333063787,0
38687,5402646,332986857,0
38688,72519,333495006,0
38689,5761214,333381522,0
38690,882791,333114195,0
38691,17366850,333350800,0
38692,2227085,333171532,0
38693,3420415,333355139,0
38694,4147749,333459069,0
38695,2077559,333138239,0
38696,126467007,333154398,0
38697,974501,333164061,0
38698,46371500,333456601,0
38699,776805,333192138,0
38700,2529377,332933029,0
38701,19670487,333287570,0
38702,3237448,332983910,0
38703,5868062,332967354,1
38704,5164298,333447202,0
38705,1825327,333141891,0
38706,750076,333376151,0
38707,110214011,333228150,0
38708,3609691,333460599,1
38709,6509942,333426211,0
38710,3727429,333480918,0
38711,2390371,332913092,0
38712,232375,333387751,0
38713,3486043,332885008,1
38714,9566898,333093256,1
38715,2968987,333167558,0
38716,3601390,333458803,0
38717,4993789,333023386,0
38718,1467390,333216361,0
38719,3928772,333333236,0
38720,24071097,333354242,0
38721,117086927,310295638,0
38722,2876706,333102059,0
38723,18568349,321947538,0
38724,4371647,333274292,0
38725,4084799,333464640,0
38726,117084604,310293147,1
38727,2329134,333348641,1
38728,45181851,333065050,0
38729,1021115,333132347,0
38730,1246639,333170763,0
38731,3238198,332950569,0
38732,5286602,333286373,0
38733,8061730,333003778,0
38734,756259,332881073,0
38735,1347930,333333266,0
38736,117093578,310302682,0
38737,45205060,333048509,0
38738,25818406,333486493,1
38739,117089276,310298141,0
38740,761234,333275413,0
38741,2556639,332933519,0
38742,777848,333402879,0
38743,2885309,333316855,0
38744,1242500,333413745,0
38745,4231297,333427648,0
38746,970292,333154876,1
38747,679956,333283132,0
38748,126464362,333064917,0
38749,117076491,310285138,0
38750,1581455,333083111,1
38751,16798758,332887873,0
38752,4779560,332939368,0
38753,857161,333214840,0
38754,2414080,333201998,0
38755,1734146,333269226,0
38756,745456,333269132,0
38757,4517729,333322874,0
38758,117084772,310293332,0
38759,9643770,332878198,0
38760,6401102,333380168,0
38761,16009933,333011804,0
38762,569613,333407892,0
38763,46499032,333357733,0
38764,152465,332912996,0
38765,3201825,333203185,0
38766,15993502,333377280,0
38767,2797430,332877143,0
38768,45932865,333057510,0
38769,872864,333093927,1
38770,2271218,333107659,0
38771,6504902,333285726,0
38772,56642895,333039411,1
38773,4986988,332903083,0
38774,126458496,333018086,0
38775,9682308,332886180,1
38776,3759703,333187495,0
38777,900655,333198361,0
38778,126462535,333063714,1
38779,17598211,333484483,0
38780,95807134,333210752,0
38781,5349801,333109615,0
38782,612147,333262282,1
38783,2049758,332889945,0
38784,126460425,333040163,1
38785,24731379,333259776,1
38786,92299,333121537,0
38787,844660,333133593,0
38788,2262188,333097042,0
38789,117074032,310282995,1
38790,6622121,333007592,0
38791,16188228,333049108,0
38792,2938178,333425083,0
38793,3153585,333197046,0
38794,728080,333266223,0
38795,761865,333313387,0
38796,4609873,333319279,0
38797,792547,333354286,1
38798,5350016,333110418,0
38799,118757582,333104366,0
38800,136707144,333248465,0
38801,877434,333101141,1
38802,59662571,333259268,0
38803,1466339,333217595,0
38804,2900454,333393244,0
38805,16013685,333032106,0
38806,5154782,333425537,0
38807,1107847,333315376,1
38808,3446353,333428228,0
38809,5158883,333420410,0
38810,3445883,333466152,0
38811,3757575,333370979,0
38812,3112270,333279571,0
38813,779156,333083421,0
38814,6418772,333377416,0
38815,2849492,333088812,0
38816,22550410,333035223,0
38817,45236591,333056159,0
38818,2636697,332947605,0
38819,16805073,333484241,0
38820,5293065,333373982,0
38821,2841004,333081118,1
38822,806467,321943343,0
38823,22550486,333035707,1
38824,6619748,333010015,0
38825,4564438,333465982,0
38826,1924413,332992078,0
38827,303515,333292670,0
38828,3239748,332967880,1
38829,785698,333104716,1
38830,7186149,332898104,0
38831,4247225,332912893,0
38832,2960792,333445500,1
38833,885397,333117793,0
38834,694005,333353242,0
38835,92553332,333210249,0
38836,136962201,310285462,0
38837,2449413,332931438,0
38838,6371873,332885232,0
38839,15992120,333452674,0
38840,4127364,333298857,0
38841,23604713,333031506,0
38842,3747755,333186331,0
38843,872871,333093205,0
38844,3116435,333281780,1
38845,44827956,333087263,0
38846,4063326,333416917,0
38847,790155,333288264,0
38848,851415,333332472,0
38849,17366262,333334673,0
38850,5168772,333386717,0
38851,959539,332887809,0
38852,49672953,333483022,0
38853,3839176,333078983,0
38854,988171,333413379,0
38855,4454428,333301724,0
38856,7267379,332895896,0
38857,2960431,333159801,0
38858,4286205,333298077,0
38859,9596954,332994709,0
38860,2738389,332878208,1
38861,18564202,332893014,0
38862,45245842,333058303,1
38863,2940918,333372505,0
38864,16757584,332967593,0
38865,7197189,332891139,0
38866,135674497,333248353,0
38867,126473156,333254646,1
38868,2731182,333191252,0
38869,839400,333380073,0
38870,4175209,333298587,0
38871,3115754,333238359,1
38872,45502302,333488914,0
38873,46260511,333013332,0
38874,18590487,333482835,0
38875,42110588,333487089,0
38876,3956831,332917119,0
38877,7111412,333382456,0
38878,9556030,333492847,1
38879,126460483,333040963,0
38880,3229283,333207204,1
38881,5122013,333360439,0
38882,4197075,333474539,1
38883,1263569,333166047,0
38884,4984785,333321940,0
38885,3429834,332916495,0
38886,30865694,333488592,0
38887,5799923,333350389,0
38888,9564623,333240844,0
38889,976282,333149198,0
38890,4606403,333417952,0
38891,694762,333321912,0
38892,1581049,333282963,0
38893,5761630,333237655,1
38894,3983720,333410242,0
38895,881717,333111676,1
38896,860675,333216219,0
38897,2914331,333374776,0
38898,3219311,333210681,0
38899,842340,333193412,0
38900,20879998,333029167,0
38901,16808180,333476732,0
38902,5344803,333101448,0
38903,16017869,333018655,0
38904,24791928,333033908,0
38905,665464,332962651,0
38906,2052842,332997534,0
38907,2977129,333174651,0
38908,16668381,333210404,0
38909,4172953,332889240,0
38910,693016,333089672,0
38911,45209471,333071757,0
38912,18554069,333012443,0
38913,799853,333123791,0
38914,117080359,310288632,0
38915,4203467,332920610,0
38916,5309651,332972691,0
38917,1814079,333140137,0
38918,4179474,332880806,0
38919,608530,333235960,0
38920,2956901,333156888,0
38921,16674327,333246894,0
38922,1203741,333308052,0
38923,4921799,333356136,0
38924,748782,333371938,0
38925,5739502,333151811,1
38926,897331,333133112,0
38927,16237014,332903908,0
38928,2863985,333290427,1
38929,678311,333278257,0
38930,3245761,332981102,1
